window_slug,strategy,direction,entry_price,target_price,spot_price_at_entry,spot_price_at_close,stake_usd,status,pct_return,date_opened,date_closed
btc-updown-5m-1785846000,E_scaling_replicator,DOWN,0.495,63731.945,63760.735,63717.535,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:25:01 UTC,2026-08-04 12:25:01 UTC
btc-updown-5m-1785846300,B_momentum,UP,0.795,63750.645,63750.94,63762.565,1,WIN,25.78616352201257861635220130,2026-08-04 12:30:01 UTC,2026-08-04 12:30:01 UTC
btc-updown-5m-1785846300,E_scaling_replicator,UP,0.505,63750.645,63750.94,63762.565,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:30:01 UTC,2026-08-04 12:30:01 UTC
btc-updown-5m-1785846300,E_scaling_replicator,UP,0.505,63750.645,63750.94,63762.565,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:30:01 UTC,2026-08-04 12:30:01 UTC
btc-updown-5m-1785846300,E_scaling_replicator,UP,0.505,63750.645,63750.94,63762.565,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:30:01 UTC,2026-08-04 12:30:01 UTC
btc-updown-5m-1785846300,E_scaling_replicator,UP,0.795,63750.645,63750.94,63762.565,0.20,WIN,25.78616352201257861635220130,2026-08-04 12:30:01 UTC,2026-08-04 12:30:01 UTC
btc-updown-5m-1785846300,E_scaling_replicator,UP,0.505,63750.645,63750.94,63762.565,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:30:01 UTC,2026-08-04 12:30:01 UTC
btc-updown-5m-1785846600,B_momentum,UP,0.505,63769.265,63754.665,63804.955,1,WIN,98.01980198019801980198019800,2026-08-04 12:34:59 UTC,2026-08-04 12:34:59 UTC
btc-updown-5m-1785846600,E_scaling_replicator,DOWN,0.495,63769.265,63754.665,63804.955,0.20,LOSS,-100,2026-08-04 12:34:59 UTC,2026-08-04 12:34:59 UTC
btc-updown-5m-1785846600,E_scaling_replicator,DOWN,0.495,63769.265,63754.665,63804.955,0.20,LOSS,-100,2026-08-04 12:34:59 UTC,2026-08-04 12:34:59 UTC
btc-updown-5m-1785846600,E_scaling_replicator,UP,0.49,63769.265,63754.665,63804.955,0.20,WIN,104.0816326530612244897959184,2026-08-04 12:34:59 UTC,2026-08-04 12:34:59 UTC
btc-updown-5m-1785846600,E_scaling_replicator,UP,0.505,63769.265,63754.665,63804.955,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:34:59 UTC,2026-08-04 12:34:59 UTC
btc-updown-5m-1785846600,E_scaling_replicator,UP,0.505,63769.265,63754.665,63804.955,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:34:59 UTC,2026-08-04 12:34:59 UTC
btc-updown-5m-1785846900,B_momentum,UP,0.505,63810.515,63868.615,63921.035,1,WIN,98.01980198019801980198019800,2026-08-04 12:40:02 UTC,2026-08-04 12:40:02 UTC
btc-updown-5m-1785846900,E_scaling_replicator,UP,0.505,63810.515,63868.615,63921.035,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:40:02 UTC,2026-08-04 12:40:02 UTC
btc-updown-5m-1785846900,E_scaling_replicator,UP,0.505,63810.515,63868.615,63921.035,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:40:02 UTC,2026-08-04 12:40:02 UTC
btc-updown-5m-1785846900,E_scaling_replicator,UP,0.505,63810.515,63868.615,63921.035,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:40:02 UTC,2026-08-04 12:40:02 UTC
btc-updown-5m-1785846900,E_scaling_replicator,UP,0.505,63810.515,63868.615,63921.035,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:40:02 UTC,2026-08-04 12:40:02 UTC
btc-updown-5m-1785846900,E_scaling_replicator,UP,0.505,63810.515,63868.615,63921.035,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:40:02 UTC,2026-08-04 12:40:02 UTC
btc-updown-5m-1785847200,B_momentum,UP,0.505,63947.11,63888.185,63899.745,1,LOSS,-100,2026-08-04 12:45:01 UTC,2026-08-04 12:45:01 UTC
btc-updown-5m-1785847200,E_scaling_replicator,DOWN,0.495,63947.11,63888.185,63899.745,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:45:01 UTC,2026-08-04 12:45:01 UTC
btc-updown-5m-1785847200,E_scaling_replicator,DOWN,0.495,63947.11,63888.185,63899.745,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:45:01 UTC,2026-08-04 12:45:01 UTC
btc-updown-5m-1785847200,E_scaling_replicator,DOWN,0.495,63947.11,63888.185,63899.745,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:45:01 UTC,2026-08-04 12:45:01 UTC
btc-updown-5m-1785847200,E_scaling_replicator,DOWN,0.495,63947.11,63888.185,63899.745,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:45:01 UTC,2026-08-04 12:45:01 UTC
btc-updown-5m-1785847200,E_scaling_replicator,DOWN,0.495,63947.11,63888.185,63899.745,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:45:01 UTC,2026-08-04 12:45:01 UTC
btc-updown-5m-1785847500,B_momentum,DOWN,0.505,63872.635,63867.955,63845.085,1,WIN,98.01980198019801980198019800,2026-08-04 12:49:59 UTC,2026-08-04 12:49:59 UTC
btc-updown-5m-1785847500,E_scaling_replicator,DOWN,0.495,63872.635,63867.955,63845.085,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:49:59 UTC,2026-08-04 12:49:59 UTC
btc-updown-5m-1785847500,E_scaling_replicator,DOWN,0.495,63872.635,63867.955,63845.085,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:49:59 UTC,2026-08-04 12:49:59 UTC
btc-updown-5m-1785847500,E_scaling_replicator,DOWN,0.505,63872.635,63867.955,63845.085,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:49:59 UTC,2026-08-04 12:49:59 UTC
btc-updown-5m-1785847500,E_scaling_replicator,DOWN,0.495,63872.635,63867.955,63845.085,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:49:59 UTC,2026-08-04 12:49:59 UTC
btc-updown-5m-1785847800,B_momentum,DOWN,0.495,63845.085,63894.445,63875.505,1,LOSS,-100,2026-08-04 12:54:58 UTC,2026-08-04 12:54:58 UTC
btc-updown-5m-1785847800,E_scaling_replicator,UP,0.505,63845.085,63894.445,63875.505,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:54:58 UTC,2026-08-04 12:54:58 UTC
btc-updown-5m-1785847800,E_scaling_replicator,UP,0.505,63845.085,63894.445,63875.505,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:54:58 UTC,2026-08-04 12:54:58 UTC
btc-updown-5m-1785847800,E_scaling_replicator,UP,0.505,63845.085,63894.445,63875.505,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:54:58 UTC,2026-08-04 12:54:58 UTC
btc-updown-5m-1785847800,E_scaling_replicator,UP,0.505,63845.085,63894.445,63875.505,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:54:58 UTC,2026-08-04 12:54:58 UTC
btc-updown-5m-1785847800,E_scaling_replicator,UP,0.505,63845.085,63894.445,63875.505,0.20,WIN,98.01980198019801980198019800,2026-08-04 12:54:58 UTC,2026-08-04 12:54:58 UTC
btc-updown-5m-1785848100,E_scaling_replicator,DOWN,0.495,63876.775,63850.935,63850.935,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:59:59 UTC,2026-08-04 12:59:59 UTC
btc-updown-5m-1785848100,E_scaling_replicator,DOWN,0.495,63876.775,63850.935,63850.935,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:59:59 UTC,2026-08-04 12:59:59 UTC
btc-updown-5m-1785848100,E_scaling_replicator,DOWN,0.495,63876.775,63850.935,63850.935,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:59:59 UTC,2026-08-04 12:59:59 UTC
btc-updown-5m-1785848100,E_scaling_replicator,DOWN,0.495,63876.775,63850.935,63850.935,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:59:59 UTC,2026-08-04 12:59:59 UTC
btc-updown-5m-1785848100,E_scaling_replicator,DOWN,0.495,63876.775,63850.935,63850.935,0.20,WIN,102.0202020202020202020202020,2026-08-04 12:59:59 UTC,2026-08-04 12:59:59 UTC
btc-updown-5m-1785848400,B_momentum,UP,0.505,63840.635,63819.56,63856.495,1,WIN,98.01980198019801980198019800,2026-08-04 13:05:02 UTC,2026-08-04 13:05:02 UTC
btc-updown-5m-1785848400,E_scaling_replicator,DOWN,0.495,63840.635,63819.56,63856.495,0.20,LOSS,-100,2026-08-04 13:05:02 UTC,2026-08-04 13:05:02 UTC
btc-updown-5m-1785848400,E_scaling_replicator,DOWN,0.495,63840.635,63819.56,63856.495,0.20,LOSS,-100,2026-08-04 13:05:02 UTC,2026-08-04 13:05:02 UTC
btc-updown-5m-1785848400,E_scaling_replicator,UP,0.505,63840.635,63819.56,63856.495,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:05:02 UTC,2026-08-04 13:05:02 UTC
btc-updown-5m-1785848400,E_scaling_replicator,UP,0.505,63840.635,63819.56,63856.495,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:05:02 UTC,2026-08-04 13:05:02 UTC
btc-updown-5m-1785848400,E_scaling_replicator,UP,0.505,63840.635,63819.56,63856.495,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:05:02 UTC,2026-08-04 13:05:02 UTC
btc-updown-5m-1785848700,B_momentum,DOWN,0.495,63883.705,63934.745,63917.155,1,LOSS,-100,2026-08-04 13:10:01 UTC,2026-08-04 13:10:01 UTC
btc-updown-5m-1785848700,E_scaling_replicator,UP,0.505,63883.705,63934.745,63917.155,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:10:01 UTC,2026-08-04 13:10:01 UTC
btc-updown-5m-1785848700,E_scaling_replicator,UP,0.505,63883.705,63934.745,63917.155,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:10:01 UTC,2026-08-04 13:10:01 UTC
btc-updown-5m-1785848700,E_scaling_replicator,UP,0.505,63883.705,63934.745,63917.155,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:10:01 UTC,2026-08-04 13:10:01 UTC
btc-updown-5m-1785848700,E_scaling_replicator,UP,0.505,63883.705,63934.745,63917.155,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:10:01 UTC,2026-08-04 13:10:01 UTC
btc-updown-5m-1785848700,E_scaling_replicator,UP,0.505,63883.705,63934.745,63917.155,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:10:01 UTC,2026-08-04 13:10:01 UTC
btc-updown-5m-1785849000,B_momentum,DOWN,0.495,63915.51,63901.215,63876.505,1,WIN,102.0202020202020202020202020,2026-08-04 13:15:01 UTC,2026-08-04 13:15:01 UTC
btc-updown-5m-1785849000,E_scaling_replicator,DOWN,0.495,63915.51,63901.215,63876.505,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:15:01 UTC,2026-08-04 13:15:01 UTC
btc-updown-5m-1785849000,E_scaling_replicator,DOWN,0.495,63915.51,63901.215,63876.505,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:15:01 UTC,2026-08-04 13:15:01 UTC
btc-updown-5m-1785849000,E_scaling_replicator,DOWN,0.495,63915.51,63901.215,63876.505,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:15:01 UTC,2026-08-04 13:15:01 UTC
btc-updown-5m-1785849000,E_scaling_replicator,DOWN,0.495,63915.51,63901.215,63876.505,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:15:01 UTC,2026-08-04 13:15:01 UTC
btc-updown-5m-1785849000,E_scaling_replicator,DOWN,0.495,63915.51,63901.215,63876.505,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:15:01 UTC,2026-08-04 13:15:01 UTC
btc-updown-5m-1785849300,B_momentum,DOWN,0.495,63883.495,63870.355,63791.675,1,WIN,102.0202020202020202020202020,2026-08-04 13:20:01 UTC,2026-08-04 13:20:01 UTC
btc-updown-5m-1785849300,C_spike_fade,UP,0.475,63883.495,63870.355,63791.675,1,LOSS,-100,2026-08-04 13:20:01 UTC,2026-08-04 13:20:01 UTC
btc-updown-5m-1785849300,E_scaling_replicator,DOWN,0.495,63883.495,63870.355,63791.675,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:20:01 UTC,2026-08-04 13:20:01 UTC
btc-updown-5m-1785849300,E_scaling_replicator,DOWN,0.495,63883.495,63870.355,63791.675,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:20:01 UTC,2026-08-04 13:20:01 UTC
btc-updown-5m-1785849300,E_scaling_replicator,DOWN,0.495,63883.495,63870.355,63791.675,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:20:01 UTC,2026-08-04 13:20:01 UTC
btc-updown-5m-1785849300,E_scaling_replicator,DOWN,0.495,63883.495,63870.355,63791.675,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:20:01 UTC,2026-08-04 13:20:01 UTC
btc-updown-5m-1785849300,E_scaling_replicator,DOWN,0.525,63883.495,63870.355,63791.675,0.20,WIN,90.47619047619047619047619050,2026-08-04 13:20:01 UTC,2026-08-04 13:20:01 UTC
btc-updown-5m-1785849600,B_momentum,DOWN,0.495,63850.845,63880.305,63860.235,1,LOSS,-100,2026-08-04 13:24:59 UTC,2026-08-04 13:24:59 UTC
btc-updown-5m-1785849600,E_scaling_replicator,UP,0.505,63850.845,63880.305,63860.235,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:24:59 UTC,2026-08-04 13:24:59 UTC
btc-updown-5m-1785849600,E_scaling_replicator,UP,0.505,63850.845,63880.305,63860.235,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:24:59 UTC,2026-08-04 13:24:59 UTC
btc-updown-5m-1785849600,E_scaling_replicator,UP,0.505,63850.845,63880.305,63860.235,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:24:59 UTC,2026-08-04 13:24:59 UTC
btc-updown-5m-1785849600,E_scaling_replicator,UP,0.505,63850.845,63880.305,63860.235,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:24:59 UTC,2026-08-04 13:24:59 UTC
btc-updown-5m-1785849600,E_scaling_replicator,UP,0.505,63850.845,63880.305,63860.235,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:24:59 UTC,2026-08-04 13:24:59 UTC
btc-updown-5m-1785849900,B_momentum,UP,0.505,63860.235,63834.645,63836.875,1,LOSS,-100,2026-08-04 13:30:01 UTC,2026-08-04 13:30:01 UTC
btc-updown-5m-1785849900,E_scaling_replicator,DOWN,0.495,63860.235,63834.645,63836.875,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:30:01 UTC,2026-08-04 13:30:01 UTC
btc-updown-5m-1785849900,E_scaling_replicator,DOWN,0.495,63860.235,63834.645,63836.875,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:30:01 UTC,2026-08-04 13:30:01 UTC
btc-updown-5m-1785849900,E_scaling_replicator,DOWN,0.495,63860.235,63834.645,63836.875,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:30:01 UTC,2026-08-04 13:30:01 UTC
btc-updown-5m-1785849900,E_scaling_replicator,DOWN,0.495,63860.235,63834.645,63836.875,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:30:01 UTC,2026-08-04 13:30:01 UTC
btc-updown-5m-1785849900,E_scaling_replicator,DOWN,0.495,63860.235,63834.645,63836.875,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:30:01 UTC,2026-08-04 13:30:01 UTC
btc-updown-5m-1785850200,B_momentum,DOWN,0.495,63929.135,63936.89,63909.075,1,WIN,102.0202020202020202020202020,2026-08-04 13:34:58 UTC,2026-08-04 13:34:58 UTC
btc-updown-5m-1785850200,E_scaling_replicator,UP,0.505,63929.135,63936.89,63909.075,0.20,LOSS,-100,2026-08-04 13:34:58 UTC,2026-08-04 13:34:58 UTC
btc-updown-5m-1785850200,E_scaling_replicator,UP,0.505,63929.135,63936.89,63909.075,0.20,LOSS,-100,2026-08-04 13:34:58 UTC,2026-08-04 13:34:58 UTC
btc-updown-5m-1785850200,E_scaling_replicator,UP,0.505,63929.135,63936.89,63909.075,0.20,LOSS,-100,2026-08-04 13:34:58 UTC,2026-08-04 13:34:58 UTC
btc-updown-5m-1785850200,E_scaling_replicator,UP,0.505,63929.135,63936.89,63909.075,0.20,LOSS,-100,2026-08-04 13:34:58 UTC,2026-08-04 13:34:58 UTC
btc-updown-5m-1785850200,E_scaling_replicator,DOWN,0.495,63929.135,63936.89,63909.075,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:34:58 UTC,2026-08-04 13:34:58 UTC
btc-updown-5m-1785850500,B_momentum,UP,0.505,63909.075,63929.48,63973.965,1,WIN,98.01980198019801980198019800,2026-08-04 13:39:58 UTC,2026-08-04 13:39:58 UTC
btc-updown-5m-1785850500,C_spike_fade,DOWN,0.495,63909.075,63929.48,63973.965,1,LOSS,-100,2026-08-04 13:39:58 UTC,2026-08-04 13:39:58 UTC
btc-updown-5m-1785850500,E_scaling_replicator,UP,0.505,63909.075,63929.48,63973.965,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:39:58 UTC,2026-08-04 13:39:58 UTC
btc-updown-5m-1785850500,E_scaling_replicator,UP,0.505,63909.075,63929.48,63973.965,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:39:58 UTC,2026-08-04 13:39:58 UTC
btc-updown-5m-1785850500,E_scaling_replicator,DOWN,0.495,63909.075,63929.48,63973.965,0.20,LOSS,-100,2026-08-04 13:39:58 UTC,2026-08-04 13:39:58 UTC
btc-updown-5m-1785850500,E_scaling_replicator,UP,0.505,63909.075,63929.48,63973.965,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:39:58 UTC,2026-08-04 13:39:58 UTC
btc-updown-5m-1785850500,E_scaling_replicator,UP,0.505,63909.075,63929.48,63973.965,0.20,WIN,98.01980198019801980198019800,2026-08-04 13:39:58 UTC,2026-08-04 13:39:58 UTC
btc-updown-5m-1785850800,B_momentum,DOWN,0.495,63966.795,63999.655,63959.7,1,WIN,102.0202020202020202020202020,2026-08-04 13:45:01 UTC,2026-08-04 13:45:01 UTC
btc-updown-5m-1785850800,C_spike_fade,UP,0.505,63966.795,63999.655,63959.7,1,LOSS,-100,2026-08-04 13:45:01 UTC,2026-08-04 13:45:01 UTC
btc-updown-5m-1785850800,E_scaling_replicator,UP,0.505,63966.795,63999.655,63959.7,0.20,LOSS,-100,2026-08-04 13:45:01 UTC,2026-08-04 13:45:01 UTC
btc-updown-5m-1785850800,E_scaling_replicator,UP,0.505,63966.795,63999.655,63959.7,0.20,LOSS,-100,2026-08-04 13:45:01 UTC,2026-08-04 13:45:01 UTC
btc-updown-5m-1785850800,E_scaling_replicator,UP,0.505,63966.795,63999.655,63959.7,0.20,LOSS,-100,2026-08-04 13:45:01 UTC,2026-08-04 13:45:01 UTC
btc-updown-5m-1785850800,E_scaling_replicator,UP,0.505,63966.795,63999.655,63959.7,0.20,LOSS,-100,2026-08-04 13:45:01 UTC,2026-08-04 13:45:01 UTC
btc-updown-5m-1785850800,E_scaling_replicator,UP,0.505,63966.795,63999.655,63959.7,0.20,LOSS,-100,2026-08-04 13:45:01 UTC,2026-08-04 13:45:01 UTC
btc-updown-5m-1785851100,B_momentum,UP,0.505,63849.735,63721.225,63796.575,1,LOSS,-100,2026-08-04 13:50:02 UTC,2026-08-04 13:50:02 UTC
btc-updown-5m-1785851100,C_spike_fade,DOWN,0.495,63849.735,63721.225,63796.575,1,WIN,102.0202020202020202020202020,2026-08-04 13:50:02 UTC,2026-08-04 13:50:02 UTC
btc-updown-5m-1785851100,E_scaling_replicator,DOWN,0.495,63849.735,63721.225,63796.575,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:50:02 UTC,2026-08-04 13:50:02 UTC
btc-updown-5m-1785851100,E_scaling_replicator,DOWN,0.495,63849.735,63721.225,63796.575,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:50:02 UTC,2026-08-04 13:50:02 UTC
btc-updown-5m-1785851100,E_scaling_replicator,DOWN,0.495,63849.735,63721.225,63796.575,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:50:02 UTC,2026-08-04 13:50:02 UTC
btc-updown-5m-1785851100,E_scaling_replicator,DOWN,0.495,63849.735,63721.225,63796.575,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:50:02 UTC,2026-08-04 13:50:02 UTC
btc-updown-5m-1785851100,E_scaling_replicator,DOWN,0.785,63849.735,63721.225,63796.575,0.20,WIN,27.38853503184713375796178340,2026-08-04 13:50:02 UTC,2026-08-04 13:50:02 UTC
btc-updown-5m-1785851400,B_momentum,DOWN,0.495,63816.315,63742.425,63720.695,1,WIN,102.0202020202020202020202020,2026-08-04 13:55:01 UTC,2026-08-04 13:55:01 UTC
btc-updown-5m-1785851400,E_scaling_replicator,DOWN,0.495,63816.315,63742.425,63720.695,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:55:01 UTC,2026-08-04 13:55:01 UTC
btc-updown-5m-1785851400,E_scaling_replicator,DOWN,0.495,63816.315,63742.425,63720.695,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:55:01 UTC,2026-08-04 13:55:01 UTC
btc-updown-5m-1785851400,E_scaling_replicator,DOWN,0.495,63816.315,63742.425,63720.695,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:55:01 UTC,2026-08-04 13:55:01 UTC
btc-updown-5m-1785851400,E_scaling_replicator,DOWN,0.495,63816.315,63742.425,63720.695,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:55:01 UTC,2026-08-04 13:55:01 UTC
btc-updown-5m-1785851400,E_scaling_replicator,DOWN,0.495,63816.315,63742.425,63720.695,0.20,WIN,102.0202020202020202020202020,2026-08-04 13:55:01 UTC,2026-08-04 13:55:01 UTC
btc-updown-5m-1785851700,B_momentum,UP,0.505,63688.975,63584.9,63615.215,1,LOSS,-100,2026-08-04 14:00:01 UTC,2026-08-04 14:00:01 UTC
btc-updown-5m-1785851700,E_scaling_replicator,DOWN,0.495,63688.975,63584.9,63615.215,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:00:01 UTC,2026-08-04 14:00:01 UTC
btc-updown-5m-1785851700,E_scaling_replicator,DOWN,0.495,63688.975,63584.9,63615.215,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:00:01 UTC,2026-08-04 14:00:01 UTC
btc-updown-5m-1785851700,E_scaling_replicator,DOWN,0.495,63688.975,63584.9,63615.215,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:00:01 UTC,2026-08-04 14:00:01 UTC
btc-updown-5m-1785851700,E_scaling_replicator,DOWN,0.495,63688.975,63584.9,63615.215,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:00:01 UTC,2026-08-04 14:00:01 UTC
btc-updown-5m-1785851700,E_scaling_replicator,DOWN,0.495,63688.975,63584.9,63615.215,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:00:01 UTC,2026-08-04 14:00:01 UTC
btc-updown-5m-1785852000,B_momentum,UP,0.505,63576.815,63632.125,63715.485,1,WIN,98.01980198019801980198019800,2026-08-04 14:04:58 UTC,2026-08-04 14:04:58 UTC
btc-updown-5m-1785852000,C_spike_fade,DOWN,0.495,63576.815,63632.125,63715.485,1,LOSS,-100,2026-08-04 14:04:58 UTC,2026-08-04 14:04:58 UTC
btc-updown-5m-1785852000,E_scaling_replicator,UP,0.505,63576.815,63632.125,63715.485,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:04:58 UTC,2026-08-04 14:04:58 UTC
btc-updown-5m-1785852000,E_scaling_replicator,UP,0.505,63576.815,63632.125,63715.485,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:04:58 UTC,2026-08-04 14:04:58 UTC
btc-updown-5m-1785852000,E_scaling_replicator,UP,0.505,63576.815,63632.125,63715.485,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:04:58 UTC,2026-08-04 14:04:58 UTC
btc-updown-5m-1785852000,E_scaling_replicator,UP,0.505,63576.815,63632.125,63715.485,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:04:58 UTC,2026-08-04 14:04:58 UTC
btc-updown-5m-1785852000,E_scaling_replicator,UP,0.505,63576.815,63632.125,63715.485,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:04:58 UTC,2026-08-04 14:04:58 UTC
btc-updown-5m-1785852300,B_momentum,UP,0.505,63715.485,63669.825,63675.125,1,LOSS,-100,2026-08-04 14:09:58 UTC,2026-08-04 14:09:58 UTC
btc-updown-5m-1785852300,E_scaling_replicator,DOWN,0.495,63715.485,63669.825,63675.125,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:09:58 UTC,2026-08-04 14:09:58 UTC
btc-updown-5m-1785852300,E_scaling_replicator,DOWN,0.495,63715.485,63669.825,63675.125,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:09:58 UTC,2026-08-04 14:09:58 UTC
btc-updown-5m-1785852300,E_scaling_replicator,DOWN,0.495,63715.485,63669.825,63675.125,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:09:58 UTC,2026-08-04 14:09:58 UTC
btc-updown-5m-1785852300,E_scaling_replicator,DOWN,0.495,63715.485,63669.825,63675.125,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:09:58 UTC,2026-08-04 14:09:58 UTC
btc-updown-5m-1785852300,E_scaling_replicator,DOWN,0.225,63715.485,63669.825,63675.125,0.20,WIN,344.4444444444444444444444444,2026-08-04 14:09:58 UTC,2026-08-04 14:09:58 UTC
btc-updown-5m-1785852600,B_momentum,UP,0.505,63652.895,63667.735,63708.805,1,WIN,98.01980198019801980198019800,2026-08-04 14:15:01 UTC,2026-08-04 14:15:01 UTC
btc-updown-5m-1785852600,E_scaling_replicator,UP,0.505,63652.895,63667.735,63708.805,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:15:01 UTC,2026-08-04 14:15:01 UTC
btc-updown-5m-1785852600,E_scaling_replicator,UP,0.505,63652.895,63667.735,63708.805,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:15:01 UTC,2026-08-04 14:15:01 UTC
btc-updown-5m-1785852600,E_scaling_replicator,UP,0.505,63652.895,63667.735,63708.805,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:15:01 UTC,2026-08-04 14:15:01 UTC
btc-updown-5m-1785852600,E_scaling_replicator,UP,0.505,63652.895,63667.735,63708.805,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:15:01 UTC,2026-08-04 14:15:01 UTC
btc-updown-5m-1785852600,E_scaling_replicator,UP,0.505,63652.895,63667.735,63708.805,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:15:01 UTC,2026-08-04 14:15:01 UTC
btc-updown-5m-1785852900,B_momentum,DOWN,0.495,63704.505,63687.34,63585.715,1,WIN,102.0202020202020202020202020,2026-08-04 14:20:01 UTC,2026-08-04 14:20:01 UTC
btc-updown-5m-1785852900,C_spike_fade,UP,0.505,63704.505,63687.34,63585.715,1,LOSS,-100,2026-08-04 14:20:01 UTC,2026-08-04 14:20:01 UTC
btc-updown-5m-1785852900,E_scaling_replicator,DOWN,0.495,63704.505,63687.34,63585.715,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:20:01 UTC,2026-08-04 14:20:01 UTC
btc-updown-5m-1785852900,E_scaling_replicator,DOWN,0.495,63704.505,63687.34,63585.715,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:20:01 UTC,2026-08-04 14:20:01 UTC
btc-updown-5m-1785852900,E_scaling_replicator,DOWN,0.495,63704.505,63687.34,63585.715,0.20,WIN,102.0202020202020202020202020,2026-08-04 14:20:01 UTC,2026-08-04 14:20:01 UTC
